NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
Las Carretas Llc,(210) 496-1162,,,,Las Carretas #2,3975 Perrin Central Blvd,San Antonio,TX,78217,US,New Category
"P&G Restaurant Group, Inc.",          ,,,,North Star Cafe,40 Ne Loop 410 Ste 105,San Antonio,TX,78216,US,New Category
Maria Elena Barbosa,          ,,,,Tin'S Cafe,40 Ne Loop 410 Ste 105,San Antonio,TX,78216,US,New Category
"Patrick S. Molak, Corp.",          ,,,,Josephine Street Cafe,400 E Josephine St,San Antonio,TX,78215,US,New Category
"Sodexomagic, Llc",          ,,,,Concentra San Antonio #4541,400 E Quincy St,San Antonio,TX,78215,US,New Category
Lesbia M Zarazua,          ,,,,Zarazua'S Cafe,400 W Sunset Rd,San Antonio,TX,78209,US,New Category
"Pizza Hut Of San Antonio Number 21, Inc.",          ,,,,Pizza Hut #21,4001 W Commerce St,San Antonio,TX,78207,US,New Category
The Jada Restaurant Group Llc,          ,,,,Tre Trattoria,4003 Broadway St,San Antonio,TX,78209,US,New Category
"Cnl Wings Xiii, Inc.",          ,,,,San Antonio Wing Inc,401 Isom Rd Ste 210,San Antonio,TX,78216,US,New Category
"Fairmount Investments, Llc",          ,,,,The Fairmount Hotel,401 S Alamo St,San Antonio,TX,78205,US,New Category
Dady Restaurants Llc,          ,,,,Tre Trattoria Downtown,401 S Alamo St,San Antonio,TX,78205,US,New Category
Laura L Harker,          ,,,,Galpao Gaucho,401 Santos St Apt 6406,San Antonio,TX,78210,US,New Category
Barbara F Hunt,          ,,,,Boardwalk Bistro,4011 Broadway St,San Antonio,TX,78209,US,New Category
Mariano M Macias,          ,,,,Pollos Asados Monterrex,4011 Sunrise Creek Dr,San Antonio,TX,78244,US,New Category
"Gotham Downtown Club, Llc",          ,,,,Cowabunga,402 E Travis St Ste 1,San Antonio,TX,78205,US,New Category
Magda Caballero,          ,,,,Eddie'S Taco House #2,402 W Cevallos,San Antonio,TX,78204,US,New Category
K Partners Westover Hills Hotel Lp,          ,,,,Fairfield Inn & Suites,4026 Wiseman Blvd,San Antonio,TX,78251,US,New Category
Jesse J Elizondo,(210) 999-9999,,,,T J'S Drive Thru,403 Culebra Rd,San Antonio,TX,78201,US,New Category
"La Siberia Mexicana, Inc",          ,,,,La Siberia Mexicana Restaurant #2,403 Sw Military Dr,San Antonio,TX,78221,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Santa Rosa - Alamo Heights - Food # 16013,403 Treeline Park,San Antonio,TX,78209,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Santa Rosa - Alamo Heights Evs # 15983,403 Treeline Park,San Antonio,TX,78209,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Santa Rosa-Alamo Heights-Pom # 16014,403 Treeline Park,San Antonio,TX,78209,US,New Category
Cheap Shotz Llc,          ,,,,Shenanigans Club,4032 Vance Jackson Rd,San Antonio,TX,78213,US,New Category
"Mhb Enterprises, Llc",(210) 843-8340,,,,Scuzzi Italian Grill,4035 N Loop 1604 W # 102,San Antonio,TX,78257,US,New Category
"Wandering Butcher Brewing Co., Llc",(210) 725-1596,,,,Freetail Brewing Co,4035 N Loop 1604 W Ste 105,San Antonio,TX,78257,US,New Category
Francisco Huerta,          ,,,,Tacqueria El Rodeo,4044 Culebra Rd,San Antonio,TX,78228,US,New Category
Jennifer Douglas,          ,,,,The Chill Spot Sno Cones,405 Gladstone Bldg 1,San Antonio,TX,78214,US,New Category
"Drury Southwest, Inc.",          ,,,,Dsw Travis Bldg Parking,405 N Saint Marys St,San Antonio,TX,78205,US,New Category
Keiko Critney,          ,,,,Koi Kawa Japanese Restaurant/Koi Kawa Catering,4051 Broadway St,San Antonio,TX,78209,US,New Category
"Fricasa, L.P.",          ,,,,Willie'S Grill & Icehouse,4051 N Loop 1604 W,San Antonio,TX,78257,US,New Category
Las Carretas Llc,          ,,,,Las Carretas Mexican Restaurant,4054 Naco Perrin Blvd # 2,San Antonio,TX,78217,US,New Category
"South Texas Custard #5, Ltd.",          ,,,,Freddy'S Frozen Custard Hill Country #5,4059 N 1604 W,San Antonio,TX,78257,US,New Category
"Dick'S Last Resort Of Texas, Llc",(210) 224-0026,,,,Dick'S Last Resort,406 Navarro St,San Antonio,TX,78205,US,New Category
Jesus V Lopez,          ,,,,Taqueria Datapoint,4063 Medical Dr,San Antonio,TX,78229,US,New Category
Tiffany Campbel,(210) 489-9964,,,,Catering By Tiffany,407 Dorie St,San Antonio,TX,78220,US,New Category
Juliana Mata,(210) 531-8769,,,,Taqueria Mi Guanajuato,407 Vine St,San Antonio,TX,78210,US,New Category
"Sat Neisner, Llc",(210) 271-3444,,,,Towne Place Suites,409 E Houston St,San Antonio,TX,78205,US,New Category
"Sat 1604/151, Llc",          ,,,,Towne Place Suites Riverwalk,409 E Houston St,San Antonio,TX,78205,US,New Category
Dominick Costa,          ,,,,Dominick Costa,409 Kashmuir Pl,San Antonio,TX,78223,US,New Category
"River Sub, Ltd.",(210) 310-1193,,,,Subway #58534,4096 N Foster Rd,San Antonio,TX,78244,US,New Category
Alfred G Gutierrez,          ,,,,El Conquistador Party House,410 Holy Cross Dr,San Antonio,TX,78228,US,New Category
Nicholas Frederick Fuentes,(210) 872-3625,,,,Concepts In Catering By Chef Nick Fuentes,410 Kings Ct Apt 6,San Antonio,TX,78212,US,New Category
The San Antonio Country Club,          ,,,,San Antonio Country Club,4100 N New Braunfels Ave,San Antonio,TX,78209,US,New Category
Luis Alberto Mascorro,(210) 999-0059,,,,El Mezquite Mexican Restaurant,4101 S Presa St,San Antonio,TX,78223,US,New Category
Raul Moreno Ledezma,(210) 531-9770,,,,Rossy'S Tacos,4101 S Presa St,San Antonio,TX,78223,US,New Category
"Compass One, Llc",          ,,,,World Savings #12260,4101 Wiseman Blvd,San Antonio,TX,78251,US,New Category
"Dlme Investments, Llc",(210) 735-8691,,,,Texas Ice Service,4102 Blanco Rd,San Antonio,TX,78212,US,New Category
Nellie'S Tavern 13 Llc.,          ,,,,Nellie'S Tavern # 13,4102 Rittiman Rd,San Antonio,TX,78218,US,New Category
"River Sub, Ltd.",          ,,,,Subway #43816,4102 S New Braunfels Ave # 107,San Antonio,TX,78223,US,New Category
"Mccreless Express, Lp",(210) 545-3663,,,,Ihop Express,4102 S New Braunfels Ave Ste 114,San Antonio,TX,78223,US,New Category
Truc Van Vo & Trung Thanh Vo,          ,,,,China Sun Restaurant,4107 Naco Perrin Blvd,San Antonio,TX,78217,US,New Category
"Hasslocher Enterprises, Inc.",          ,,,,Jim'S Coffee Shop #6,4108 Broadway St,San Antonio,TX,78209,US,New Category
1122 Corporation,          ,,,,Bonham Exchange,411 Bonham,San Antonio,TX,78205,US,New Category
H.G.P.--San Antonio Corp.,          ,,,,Springhill Suites By Marriott,411 Bowie St,San Antonio,TX,78205,US,New Category
"Toucan Lounge, Inc.",          ,,,,The Marketplace At Springhill Suites,411 Bowie St,San Antonio,TX,78205,US,New Category
Gregorio Sanchez Jr,          ,,,,Tacos Rio Grande #1,411 Old Hwy 90 West,San Antonio,TX,78237,US,New Category
Selrico Services Inc.,          ,,,,Selrico Services - Ollu,411 Sw 24Th St,San Antonio,TX,78207,US,New Category
Selrico Services Inc.,          ,,,,Selrico Services - Ollu - Flores Cyber Cafe,411 Sw 24Th St,San Antonio,TX,78207,US,New Category
Selrico Services Inc.,          ,,,,Selrico Services - Ollu - Uwac,411 Sw 24Th St,San Antonio,TX,78207,US,New Category
"San Antonio Stats, Llc",          ,,,,Stats,4110 Naco Perrin Blvd,San Antonio,TX,78217,US,New Category
Donald (Don) Henry Spice,          ,,,,Chick-Fil-A At Mccreless Marketplace,4110 S New Braunfels Ave,San Antonio,TX,78223,US,New Category
"M&S Thai House, L.L.C.",          ,,,,Thai House Restaurant,4114 Rittiman Rd,San Antonio,TX,78218,US,New Category
Aramark Corporation,          ,,,,Aramark Corporation #2677,4119 Broadway St,San Antonio,TX,78209,US,New Category
Paulo C Yanez,(210) 431-0157,,,,El D F,4119 Culebra Rd,San Antonio,TX,78228,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #1025,412 E Commerce St,San Antonio,TX,78205,US,New Category
"Corona Beach, Inc.",          ,,,,Smitty'S Pub,4121 Gardendale St,San Antonio,TX,78229,US,New Category
Elva G Ramirez,(210) 532-1315,,,,Rudy'S Seafood To Go,4122 S Flores St,San Antonio,TX,78214,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #919,4125 S Loop 1604 E,San Antonio,TX,78264,US,New Category
Pedro M Cabrera,          ,,,,Pedro'S Mexican Restaurant,4127 Naco Perrin Blvd,San Antonio,TX,78217,US,New Category
Eugene Gary Wilson,          ,,,,Just Me Bar B Q Catering,413 N Hackberry,San Antonio,TX,78202,US,New Category
Erika N Hernandez,          ,,,,Erika Hernandez,4130 Arbor Hts,San Antonio,TX,78251,US,New Category
"Alameda Juice, L.L.C.",          ,,,,Jamba Juice @ Broadway,4130 Broadway St Ste 2,San Antonio,TX,78209,US,New Category
"W2007 Eqi San Antonio, L.P.",(210) 225-8500,,,,Hampton Inn San Antonio,414 Bowie St,San Antonio,TX,78205,US,New Category
Idelfonzo V Rodriguez,          ,,,,Idelfonzo V Rodriguez,414 Eads Ave,San Antonio,TX,78210,US,New Category
Rachel Ramos Rodriguez,(210) 534-3358,,,,Rachel'S Gorditas,414 Eads Ave,San Antonio,TX,78210,US,New Category
"The Kangaroo Court Restaurants Of Texas, Inc.",          ,,,,The Original Mexican Restaurant,415 E Commerce St,San Antonio,TX,78205,US,New Category
Debora J Pena,          ,,,,Debora Pena,415 Oak Knoll Dr,San Antonio,TX,78228,US,New Category
Am International Llc,          ,,,,Subway # 57726,415 Pecan Valley Dr Ste 101,San Antonio,TX,78220,US,New Category
Jaime C Guajardo,(210) 922-5974,,,,Jaime C Guajardo,416 W Southcross Blvd,San Antonio,TX,78221,US,New Category
"Hasslocher Enterprises, Inc.",          ,,,,Jim'S #52,4160 S New Braunfels Ave,San Antonio,TX,78223,US,New Category
Eugene P Thompson,          ,,,,Santa'S Place,417 Spriggsdale Ave,San Antonio,TX,78220,US,New Category
"La Villita Tenants Association, Inc.",          ,,,,"La Villita Tenants Association, Inc.",418 Villita St,San Antonio,TX,78205,US,New Category
Abdelrahim F Mashal,          ,,,,Rami'S Pizza,4189 Naco Perrin Blvd,San Antonio,TX,78217,US,New Category
"San Miguel, Inc.",          ,,,,The Original Blanco Cafe,419 North Saint Marys,San Antonio,TX,78205,US,New Category
Fabiola L Montiel,          ,,,,Frontera To Go,420 Bandera Rd,San Antonio,TX,78228,US,New Category
Ticket Sports Pubs Inc.,          ,,,,Ticket Sports Pub,420 E Houston St,San Antonio,TX,78205,US,New Category
"Hart Restaurant Management No. 3, Inc.",          ,,,,Burger King #16746,420 Valley Hi Dr,San Antonio,TX,78227,US,New Category
Westin North America Management Co,          ,,,,Westin Riverwalk Hotel,420 W Market St,San Antonio,TX,78205,US,New Category
"Silver Rio Beverages, L.L.C.",(210) 224-6500,,,,"Silver Rio Beverages, L.L.C.",420 W Market St,San Antonio,TX,78205,US,New Category
"Bigburgers Of Texas, L.L.C.",(210) 826-0800,,,,Cheesy Jane'S,4200 Broadway St,San Antonio,TX,78209,US,New Category
Stephen R Freeman,          ,,,,Zombies,4202 Thousand Oaks Dr,San Antonio,TX,78217,US,New Category
"Cajun Riverport, Inc.",          ,,,,Boudreaux,421 E Commerce St Ste 101,San Antonio,TX,78205,US,New Category
"Rio, Rio Cantina Corporation",          ,,,,Rio Rio Cantina Corporation,421 E Commerce St Ste 102,San Antonio,TX,78205,US,New Category
"Flww, Inc.",(210) 599-2836,,,,Babes,4211 Sun Gate St,San Antonio,TX,78217,US,New Category
"The Hearthstone Restaurant Group, Inc.",          ,,,,Hearthstone Bakerycafe,4212 Mccullough Ave,San Antonio,TX,78212,US,New Category
Norma D Polanco,(210) 733-8807,,,,Norma'S Place #2 Mexican Restaurant,4219 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
H.G.P.--San Antonio Corp.,          ,,,,Fairfield Inn & Suites,422 Bonham,San Antonio,TX,78205,US,New Category
"Toucan Lounge, Inc.",          ,,,,The Marketplace At Fairfield Inn & Suites,422 Bonham,San Antonio,TX,78205,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #3659,422 S Zarzamora St,San Antonio,TX,78207,US,New Category
Amado G Plaza,(210) 732-0621,,,,Cuco'S Restaurant,4222 Blanco Rd,San Antonio,TX,78212,US,New Category
"Los Barrios Restaurant, Inc.",          ,,,,Los Barrios Restaurant,4223 Blanco Rd,San Antonio,TX,78212,US,New Category
"Buckhorn Golf, L.L.C.",          ,,,,Buckhorn Golf Llc,4226 Se Military Dr,San Antonio,TX,78222,US,New Category
Muriel M Lozano,(210) 224-5749,,,,Mr Ice Cream,423 E Commerce St,San Antonio,TX,78205,US,New Category
"Pizza Hut Of San Antonio Number 25, Inc.",          ,,,,Pizza Hut #25,4232 Thousand Oaks Dr,San Antonio,TX,78217,US,New Category
David Isaias Carvajal-Palacios,          ,,,,David'S Taco,4239 Bayliss St,San Antonio,TX,78233,US,New Category
"Schilos, Inc.",          ,,,,Schilos,424 E Commerce St,San Antonio,TX,78205,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Sister Mary Hospice Center - Food#15984,4241 Woodcock Dr Ste A100,San Antonio,TX,78228,US,New Category
"Aramark Healthcare Support Services, Llc",          ,,,,Christus Sister Mary Hospice-Evs # 15985,4241 Woodcock Dr Ste A100,San Antonio,TX,78228,US,New Category
"Panda Express, Inc.",          ,,,,Panda Express #1820,4248 S New Braunfels Ave Ste 101,San Antonio,TX,78223,US,New Category
"Sis Strategic Business Operator, Llc",(210) 514-8357,,,,"Sis Strategic Business Operator, Llc",4248 S New Braunfels Ave Ste 103,San Antonio,TX,78223,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #11569,425 E Quincy St,San Antonio,TX,78215,US,New Category
Jose Israel Rivas,          ,,,,Jose Israel Rivas,425 S Loop 1604 W Lot 10,San Antonio,TX,78264,US,New Category
Christina Adames,          ,,,,Micaela'S Cafe & Pastry,425 S Saint Marys St,San Antonio,TX,78205,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Fred'S Fish Fry,425 S Zarzamora St,San Antonio,TX,78207,US,New Category
Michael F Meinen,          ,,,,Bos Rat,426 North Dr,San Antonio,TX,78201,US,New Category
Fabian A Salazar,          ,,,,Fabian Salazar,426 San Angelo,San Antonio,TX,78212,US,New Category
Olivia G Lutzenberger,          ,,,,Mitchell St. Bar,426 W Mitchell St,San Antonio,TX,78204,US,New Category
"Santa Ana Foods, Llc",(210) 336-8275,,,,Ruthie'S Mexican Restaurant,4263 Nw Loop 410 Ste 100,San Antonio,TX,78229,US,New Category
"Solo Sat, Llc",(210) 342-7381,,,,"Solo Sat, Llc",427 E Ramsey Rd,San Antonio,TX,78216,US,New Category
Phylma R Hibbert,(210) 454-5853,,,,Healthy Cleaning Business,427 Granite Bay,San Antonio,TX,78251,US,New Category
"Fsm Enterprises, Inc.",          ,,,,"Fsm Enterprises, Inc.",427 Rio Seco St,San Antonio,TX,78232,US,New Category
"The Republic Of Texas Restaurants, Inc.",          ,,,,The Republic Of Texas Restaurants Inc,429 E Commerce St,San Antonio,TX,78205,US,New Category
"Casa Rio Mexican Foods, Inc.",          ,,,,Casa Rio Mexican Foods,430 E Commerce St,San Antonio,TX,78205,US,New Category
Juan S Irineo,          ,,,,Juan S Irineo,430 General Krueger Blvd,San Antonio,TX,78213,US,New Category
Miguel Don Rodriguez,(210) 699-2948,,,,Miguel D Rodriguez,430 S Loop 1604 W # 2,San Antonio,TX,78264,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #3,430 S New Braunfels Ave,San Antonio,TX,78203,US,New Category
Mary F Rivera,          ,,,,Rivera'S Molino,430 S San Augustine Ave,San Antonio,TX,78237,US,New Category
"Bill Miller Bar-B-Q Enterprises, Ltd.",          ,,,,Bill Miller Catering,430 S Santa Rosa Ave,San Antonio,TX,78207,US,New Category
"Wendy'S Of San Antonio, Inc.",          ,,,,Wendy'S Old Fashioned Hamburgers,430 San Pedro Ave,San Antonio,TX,78212,US,New Category
"Pei Wei Asian Diner, Llc",(480) 888-3000,,,,Pei Wei Asian Diner #0176,430 W Loop 1604 N Ste 101,San Antonio,TX,78251,US,New Category
"Cnl Wings Ix, Inc.",(210) 614-7888,,,,Cnl Wings Ix Inc,430 W Loop 1604 N Ste 106,San Antonio,TX,78251,US,New Category
"Jjcw, Llc",          ,,,,China Sea Restaurant,4300 Thousand Oaks Dr,San Antonio,TX,78217,US,New Category
"Premier Hospitality, Inc.",(210) 805-3563,,,,Hortencia'S Cafe,4301 Broadway St,San Antonio,TX,78209,US,New Category
Sodexo Services Of Texas Limited Partnership,          ,,,,Incarnate Word,4301 Broadway St,San Antonio,TX,78209,US,New Category
Bre/Amerisuites Txnc Properties L.P.,(973) 882-7690,,,,Hyatt Place,4303 Amerisuites Dr,San Antonio,TX,78230,US,New Category
"Hp Ten Texas, Llc",(817) 577-3003,,,,Hp Ten Texas Llc,4303 Hyatt Place Dr,San Antonio,TX,78230,US,New Category
Diego R Arellano,          ,,,,Los Magueyes Mexican Restaurant,4310 Blanco Rd,San Antonio,TX,78212,US,New Category
Randy G Vela,(210) 548-6145,,,,Las Velas,4310 N Loop 1604 E,San Antonio,TX,78247,US,New Category
Fratstar Pizza Llc,(210) 342-1230,,,,Big Slice,4310 Vance Jackson Rd,San Antonio,TX,78230,US,New Category
"Gc Restaurants Sa, Llc",          ,,,,Golden Chick At Mccreless,4315 S Gevers St,San Antonio,TX,78223,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #4575,4318 Vance Jackson Rd,San Antonio,TX,78230,US,New Category
"Sarika'S Thai, L.P.",          ,,,,Sarika'S Thai Restaurant,4319 Medical Dr Ste 200,San Antonio,TX,78229,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #2970,4319 S New Braunfels Ave,San Antonio,TX,78223,US,New Category
"San-Tex Restaurants, Inc.",(210) 342-8555,,,,Jack In The Box #809,4319 Vance Jackson Rd,San Antonio,TX,78230,US,New Category
"Trevor'S, Inc.",(210) 222-1515,,,,Homewood Suites San Antonio,432 W Market First Floor,San Antonio,TX,78205,US,New Category
"Island Hospitality Management Iii, Inc",          ,,,,Homewood Suites San Antonio,432 W Market St,San Antonio,TX,78205,US,New Category
Ricardo Garcia,          ,,,,Richard'S Barber Shop,4320 Gardendale St,San Antonio,TX,78240,US,New Category
"Priscilla Holliday Of Texas, Inc.",          ,,,,"Priscilla Holliday Of Texas, Inc.",4320 Spectrum One,San Antonio,TX,78230,US,New Category
"Hpt Trs Ihg-2, Inc.",          ,,,,Staybridge Ste San Antonio,4320 Spectrum One,San Antonio,TX,78230,US,New Category
"W2007 Equity Inns Realty, Lp",          ,,,,Homewood Suites San Antonio Northwest - # 69763,4323 Spectrum One,San Antonio,TX,78230,US,New Category
"The Beverage Yard, Inc.",          ,,,,Baker Street Pub,4326 Gardendale St,San Antonio,TX,78240,US,New Category
Jesus Enriquez,          ,,,,Enriquez Taco'S,4326 Summer Sun Ln,San Antonio,TX,78217,US,New Category
Delia Ramos Hunter,(210) 896-4265,,,,Delia Kitchen Filipino Cuisine,4330 Somerville Bay,San Antonio,TX,78244,US,New Category
Esa P Portfolio Operating Lessee Inc.,          ,,,,San Antonio Colonnade-Studio Plus Properties #6083,4331 Spectrum One,San Antonio,TX,78230,US,New Category
"Staggco Vance Jackson, Llc",(210) 341-7886,,,,Mcdonald'S 10586,4331 Vance Jackson Rd,San Antonio,TX,78230,US,New Category
Zoila A Salinas,          ,,,,Tink-A-Tako # 8,4334 Culebra Rd,San Antonio,TX,78228,US,New Category
Frank G Luna,          ,,,,L K Food Catering,434 Drury Ln,San Antonio,TX,78221,US,New Category
"Costa Pacifica, Llc",(210) 491-4497,,,,Costa Pacifica,434 N Loop 1604 W,San Antonio,TX,78232,US,New Category
"Elevated Restaurant Group, L.P.",(210) 389-3627,,,,Silo Elevated Cuisine And Bar,434 N Loop 1604 W Bldg 1,San Antonio,TX,78232,US,New Category
Yolanda R Martinez,(210) 432-1010,,,,Los Gallos Bar & Grill,434 W Old Hwy 90,San Antonio,TX,78237,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6710,4348 Thousand Oaks Dr,San Antonio,TX,78217,US,New Category
Barracuda Restaurant Holdings Llc,(210) 591-0628,,,,Long John Silver'S #31704,4350 W Commerce St,San Antonio,TX,78237,US,New Category
"Sodexomagic, Llc",          ,,,,Concentra San Antonio,4360 Greco Dr,San Antonio,TX,78222,US,New Category
Jesse Tavitas,          ,,,,Fitzgerald'S Bar & Live Music,437 Mccarty Rd,San Antonio,TX,78216,US,New Category
Ernest C Robles,          ,,,,Curve Drive Inn,4379 Se Military Dr,San Antonio,TX,78222,US,New Category
"Ristorante Luciano, Inc.",          ,,,,Ristorante Luciano Inc,438 North Star Mall,San Antonio,TX,78216,US,New Category
"Chipotle Mexican Grill Of Colorado, Llc",(210) 340-0571,,,,Chipotle Mexican Grill #971,438 Nw Loop 410 Ste 101,San Antonio,TX,78216,US,New Category
"Sizzling Caesars, Llc",          ,,,,Little Caesars # 814,438 Sw Military Dr,San Antonio,TX,78221,US,New Category
